title,content,date,url,author,domain,categories
Notes on statistical separation of classes of events,This short note contains some definitions and formulas about the power of an observable in statistically separating different classes of events.,2006-11-22,http://arxiv.org/abs/physics/0611219v1,Giovanni Punzi,arxiv.org,"physics.data-an, hep-ex"
Theoretical construction of 1D anyon models,One-dimensional anyon models are renewedly constructed by using path integral formalism. A statistical interaction term is introduced to realize the anyonic exchange statistics. The quantum mechanics formulation of statistical transmutation is presented.,2007-12-08,http://arxiv.org/abs/0712.1264v1,"Ren-Gui Zhu, An-Min Wang",arxiv.org,cond-mat.stat-mech
On the trasductive arguments in statistics,"The paper argues that a part of the current statistical discussion is not based on the standard firm foundations of the field. Among the examples we consider are prediction into the future, semi-supervised classification, and causality inference based on observational data.",2010-03-07,http://arxiv.org/abs/1003.1513v1,Ya'acov Ritov,arxiv.org,"math.ST, stat.TH"
Causality and Statistical Learning,"We review some approaches and philosophies of causal inference coming from sociology, economics, computer science, cognitive science, and statistics",2010-03-12,http://arxiv.org/abs/1003.2619v1,Andrew Gelman,arxiv.org,"math.ST, stat.ME, stat.TH"
Efron's curvature of the structural gradient model,"The structural gradient model is a multivariate statistical model in order to extract various interactions of given data set. In this note, we show that Efron's statistical curvature of the structural gradient model is less than that of a competitive mixture model under a null hypothesis.",2010-09-22,http://arxiv.org/abs/1009.4281v1,Tomonari SEI,arxiv.org,"math.ST, stat.TH"
Bayesian Statistics Then and Now,"Discussion of ""The Future of Indirect Evidence"" by Bradley Efron [arXiv:1012.1161]",2010-12-07,http://arxiv.org/abs/1012.1423v1,Andrew Gelman,arxiv.org,stat.ME
Comment: Quantifying Information Loss in Survival Studies,"Comment on ""Quantifying the Fraction of Missing Information for Hypothesis Testing in Statistical and Genetic Studies"" [arXiv:1102.2774]",2011-02-15,http://arxiv.org/abs/1102.2982v1,Hani Doss,arxiv.org,stat.ME
Rejoinder,"Rejoinder of ""Statistical Inference: The Big Picture"" by R. E. Kass [arXiv:1106.2895]",2011-06-17,http://arxiv.org/abs/1106.3410v1,Robert E. Kass,arxiv.org,stat.ME
Rejoinder,"Rejoinder of ""Calibrated Bayes, for Statistics in General, and Missing Data in Particular"" by R. Little [arXiv:1108.1917]",2011-08-17,http://arxiv.org/abs/1108.3466v1,Roderick Little,arxiv.org,stat.ME
Nonparametric Inference for Max-Stable Dependence,"Discussion of ""Statistical Modeling of Spatial Extremes"" by A. C. Davison, S. A. Padoan and M. Ribatet [arXiv:1208.3378].",2012-08-17,http://arxiv.org/abs/1208.3571v1,Johan Segers,arxiv.org,stat.ME
CLT for linear spectral statistics of random matrix $S^{-1}T$,This paper proposes a CLT for linear spectral statistics of random matrix $S^{-1}T$ for a general non-negative definite and {\bf non-random} Hermitian matrix $T$.,2013-05-07,http://arxiv.org/abs/1305.1376v1,"Shurong Zheng, Zhidong Bai, Jianfeng Yao",arxiv.org,"math.ST, stat.TH"
Formula to evaluate a limit related to AR(k) model of Statistics,"Computing moments of various parameter estimators related to an autoregressive model of Statistics, one needs to evaluate several expressions of the type mentioned in the title of this article. We proceed to derive the corresponding formulas.",2015-06-09,http://arxiv.org/abs/1506.03131v1,"Yuhao Liu, Jan Vrbik",arxiv.org,"math.ST, stat.TH"
"Fibonacci Numbers, Statistical Convergence and Applications","The purpose of this paper is twofold. First, the definition of new statistical convergence with Fibonacci sequence is given and some fundamental properties of statistical convergence are examined. Second, approximation theory worked as a application of the statistical convergence.",2016-07-08,http://arxiv.org/abs/1607.02307v1,"Murat Kirisci, Ali Karaisa",arxiv.org,"math.FA, 11B39, 41A10, 41A25, 41A36, 40A30, 40G15"
A technical note on divergence of the Wald statistic,"The Wald test statistic has been shown to diverge (Dufour et al, 2013, 2017) under some conditions. This note links the divergence to eigenvalues of a polynomial matrix and establishes the divergence rate.",2019-06-13,http://arxiv.org/abs/1906.05951v1,"Jean-Marie Dufour, Eric Renault, Victoria Zinde-Walsh",arxiv.org,"math.ST, stat.TH, 62F03"
Comparisons of Order Statistics from Some Heterogeneous Discrete   Distributions,"In this paper, we compare extreme order statistics through vector majorization arising from heterogeneous Poisson and geometric random variables. These comparisons are carried out with respect to usual stochastic ordering.",2021-03-01,http://arxiv.org/abs/2103.00763v1,"Shovan Chowdhury, Amarjit Kundu, Surja Kanta Mishra",arxiv.org,"math.ST, stat.TH"
Weyl-Mahonian Statistics for Weighted Flags of Type A-D,"We relate properties of weighted flags (or multiflags) of type AD to statistics of the corresponding Weyl groups. For type A, we recover the Mahonian statistics on symmetric groups. Finally, we sketch briefly an easy extension incorporating statistics for so-called Euler-polynomials.",2018-11-12,http://arxiv.org/abs/1811.04701v1,Roland Bacher,arxiv.org,"math.CO, math.RT"
The Best Bounds for Range Type Statistics,"In this paper, we obtain the upper and lower bounds for two inequalities related to the range statistics. The first one is concerning the one-variable case and the second one is about the bivariate case.",2022-07-04,http://arxiv.org/abs/2207.01365v1,"Tsung-Lin Cheng, Chin-Yuan Hu",arxiv.org,"math.PR, math.ST, stat.TH"
A Statistical Approach to Broken Stick Problems,"Let a stick be broken at random at n-1 points to form n pieces. We consider three problems on forming k-gons with k out of these n pieces, and show how a statistical approach, through a linear transformation of variables, yields simple solutions that also allow fast computation.",2022-07-16,http://arxiv.org/abs/2207.07879v1,Rahul Mukerjee,arxiv.org,"math.ST, stat.TH"
Enhanced Cauchy Schwarz inequality and some of its statistical   applications,We present a general refinement of the Cauchy-Schwarz inequality over complete inner product spaces and show that it can be of interest for some statistical applications. This generalizes and simplifies previous results on the same subject.,2024-03-20,http://arxiv.org/abs/2403.13964v2,Sergio Scarlatti,arxiv.org,"math.ST, stat.TH"
Equilibrium Statistical Mechanics,An introductory review of Classical Statistical Mechanics,2005-04-29,http://arxiv.org/abs/cond-mat/0504790v1,Giovanni Gallavotti,arxiv.org,cond-mat.stat-mech
Stationary nonequilibrium statistical mechanics,A brief review on the dynamical systems approach to nonequilibrium statistical mechanics and chaotic dynamics,2005-10-02,http://arxiv.org/abs/cond-mat/0510027v1,Giovanni Gallavotti,arxiv.org,cond-mat.stat-mech
"Generalized Fock Spaces, New Forms of Quantum Statistics and their   Algebras","We formulate a theory of generalized Fock spaces which underlies the different forms of quantum statistics such as ``infinite'', Bose-Einstein and Fermi-Dirac statistics. Single-indexed systems as well as multi-indexed systems that cannot be mapped into single-indexed systems are studied. Our theory is based on a three-tiered structure consisting of Fock space, statistics and algebra. This general formalism not only unifies the various forms of statistics and algebras, but also allows us to construct many new forms of quantum statistics as well as many algebras of creation and destruction operators. Some of these are : new algebras for infinite statistics, q-statistics and its many avatars, a consistent algebra for fractional statistics, null statistics or statistics of frozen order, ``doubly-infinite'' statistics, many representations of orthostatistics, Hubbard statistics and its variations.",1996-05-29,http://arxiv.org/abs/hep-th/9605204v1,"A. K. Mishra, G. Rajasekaran",arxiv.org,"hep-th, math.QA, q-alg"
Generalized Fock Spaces and New Forms of Quantum Statistics,"The recent discoveries of new forms of quantum statistics require a close look at the under-lying Fock space structure. This exercise becomes all the more important in order to provide a general classification scheme for various forms of statistics, and establish interconnections among them whenever it is possible. We formulate a theory of generalized Fock spaces, which has a three tired structure consisting of Fock space, statistics and algebra. This general formalism unifies various forms of statistics and algebras, which were earlier considered to describe different systems. Besides, the formalism allows us to construct many new kinds of quantum statistics and the associated algebras of creation and destruction operators. Some of these are: orthostatistics, null statistics or statistics of frozen order, quantum group based statistics and its many avatars, and `doubly-infinite' statistics. The emergence of new forms of quantum statistics for particles interacting with singular potential is also highlighted.",2001-05-01,http://arxiv.org/abs/hep-th/0105003v1,"A. K. Mishra, G. Rajasekaran",arxiv.org,"hep-th, math-ph, math.MP"
"Discussion of ""Least angle regression"" by Efron et al",Discussion of ``Least angle regression'' by Efron et al. [math.ST/0406456],2004-06-23,http://arxiv.org/abs/math/0406463v1,Hemant Ishwaran,arxiv.org,"math.ST, stat.TH"
"Discussion of ""Least angle regression"" by Efron et al",Discussion of ``Least angle regression'' by Efron et al. [math.ST/0406456],2004-06-23,http://arxiv.org/abs/math/0406467v1,Keith Knight,arxiv.org,"math.ST, stat.TH"
"Discussion of ""Least angle regression"" by Efron et al",Discussion of ``Least angle regression'' by Efron et al. [math.ST/0406456],2004-06-23,http://arxiv.org/abs/math/0406473v1,Sanford Weisberg,arxiv.org,"math.ST, stat.TH"
Deriving Landauer's erasure principle from statistical mechanics,"We present a concise derivation of Landauer's erasure principle from the postulates of statistical mechanics, along with a small number of additional but uncontroversial axioms.",2005-12-13,http://arxiv.org/abs/quant-ph/0512105v1,Kurt Jacobs,arxiv.org,"quant-ph, cond-mat.stat-mech"
Higher-order asymptotic normality of approximations to the modified   signed likelihood ratio statistic for regular models,"Approximations to the modified signed likelihood ratio statistic are asymptotically standard normal with error of order $n^{-1}$, where $n$ is the sample size. Proofs of this fact generally require that the sufficient statistic of the model be written as $(\hat{\theta},a)$, where $\hat{\theta}$ is the maximum likelihood estimator of the parameter $\theta$ of the model and $a$ is an ancillary statistic. This condition is very difficult or impossible to verify for many models. However, calculation of the statistics themselves does not require this condition. The goal of this paper is to provide conditions under which these statistics are asymptotically normally distributed to order $n^{-1}$ without making any assumption about the sufficient statistic of the model.",2007-11-22,http://arxiv.org/abs/0711.3598v1,"Heping He, Thomas A. Severini",arxiv.org,"math.ST, stat.TH, 62F05 (Primary) 62F03 (Secondary)"
Fuzzy Statistical Limits,"Statistical limits are defined relaxing conditions on conventional convergence. The main idea of the statistical convergence of a sequence l is that the majority of elements from l converge and we do not care what is going on with other elements. At the same time, it is known that sequences that come from real life sources, such as measurement and computation, do not allow, in a general case, to test whether they converge or statistically converge in the strict mathematical sense. To overcome these limitations, fuzzy convergence was introduced earlier in the context of neoclassical analysis and fuzzy statistical convergence is introduced and studied in this paper. We find relations between fuzzy statistical convergence of a sequence and fuzzy statistical convergence of its subsequences (Theorem 2.1), as well as between fuzzy statistical convergence of a sequence and conventional convergence of its subsequences (Theorem 2.2). It is demonstrated what operations with fuzzy statistical limits are induced by operations on sequences (Theorem 2.3) and how fuzzy statistical limits of different sequences influence one another (Theorem 2.4). In Section 3, relations between fuzzy statistical convergence and fuzzy convergence of statistical characteristics, such as the mean (average) and standard deviation, are studied (Theorems 3.1 and 3.2).",2008-03-27,http://arxiv.org/abs/0803.4019v1,"Mark Burgin, Oktay Duman",arxiv.org,"math.CA, math.GN, 40A05"
Detection of spatial clustering with average likelihood ratio test   statistics,"Generalized likelihood ratio (GLR) test statistics are often used in the detection of spatial clustering in case-control and case-population datasets to check for a significantly large proportion of cases within some scanning window. The traditional spatial scan test statistic takes the supremum GLR value over all windows, whereas the average likelihood ratio (ALR) test statistic that we consider here takes an average of the GLR values. Numerical experiments in the literature and in this paper show that the ALR test statistic has more power compared to the spatial scan statistic. We develop in this paper accurate tail probability approximations of the ALR test statistic that allow us to by-pass computer intensive Monte Carlo procedures to estimate $p$-values. In models that adjust for covariates, these Monte Carlo evaluations require an initial fitting of parameters that can result in very biased $p$-value estimates.",2009-11-19,http://arxiv.org/abs/0911.3769v1,Hock Peng Chan,arxiv.org,"math.ST, stat.TH, 60F10, 62G10 (Primary) 60G55 (Secondary)"
It is Time to Stop Teaching Frequentism to Non-statisticians,We should cease teaching frequentist statistics to undergraduates and switch to Bayes. Doing so will reduce the amount of confusion and over-certainty rife among users of statistics.,2012-01-12,http://arxiv.org/abs/1201.2590v1,William M. Briggs,arxiv.org,stat.OT
Note on the One and Two-Sided Z Tests,The one sided Z test of elementary statistics is more powerful than the two-sided test of the same size.,2012-02-03,http://arxiv.org/abs/1202.0696v1,Trrry R. McConnell,arxiv.org,"math.ST, stat.TH"
Statistical mechanics of interfaces,Mathematical aspects of the theory of interfaces in statistical mechanics are discussed.,2012-06-19,http://arxiv.org/abs/1206.4230v1,Salvador Miracle-Sole,arxiv.org,"cond-mat.stat-mech, 82B24, 82B20, 82B05"
Basic univariate and bivariate statistics for symbolic data: a critical   review,Some proofs of the problems of the basic statistics proposed for numeric symbolic data.,2013-12-08,http://arxiv.org/abs/1312.2248v1,Antonio Irpino,arxiv.org,"stat.ME, stat.OT"
Quantum Statistical Mechanics. III. Equilibrium Probability,Given are a first principles derivation and formulation of the probabilistic concepts that underly equilibrium quantum statistical mechanics. The transition to non-equilibrium probability is traversed briefly.,2014-04-10,http://arxiv.org/abs/1404.2683v1,Phil Attard,arxiv.org,"cond-mat.stat-mech, quant-ph"
Legendre transforms of the fundamental thermodynamic relation and   statistical ensembles,We show how the Legendre transforms of the fundamental thermodynamic relation can be used to introduce different statistical ensembles.,2014-10-15,http://arxiv.org/abs/1410.4026v1,S. Stepanow,arxiv.org,cond-mat.stat-mech
What is... a Markov basis?,This short piece defines a Markov basis. The aim is to introduce the statistical concept to mathematicians.,2019-07-16,http://arxiv.org/abs/1907.07320v1,Sonja Petrović,arxiv.org,"math.ST, math.AC, stat.ME, stat.TH"
New Interpretable Statistics for Large Scale Structure Analysis and   Generation,"We introduce Wavelet Phase Harmonics (WPH) statistics: interpretable low-dimensional statistics that describe 2D non-Gaussian fields. These statistics are built from WPH moments, which were recently introduced in the data science and machine learning community. We apply WPH statistics to projected 2D matter density fields from the Quijote N-body simulations of the large-scale structure of the Universe. By computing Fisher information matrices, we find that the WPH statistics place more stringent constraints on four of five cosmological parameters when compared to statistics based on the combination of the power spectrum and bispectrum. We also use the WPH statistics with a maximum entropy model to statistically generate new 2D density fields that accurately reproduce the probability density function, the mean and standard deviation of the power spectrum, the bispectrum, and Minkowski functionals of the input density fields. Although other methods are efficient for either parameter estimates or statistical syntheses of the large-scale structure, WPH statistics are the first statistics that achieve state-of-the-art results for both tasks as well as being interpretable.",2020-06-11,http://arxiv.org/abs/2006.06298v2,"E. Allys, T. Marchand, J. -F. Cardoso, F. Villaescusa-Navarro, S. Ho, S. Mallat",arxiv.org,astro-ph.CO
Multi-Statistic Approximate Bayesian Computation with Multi-Armed   Bandits,"Approximate Bayesian computation is an established and popular method for likelihood-free inference with applications in many disciplines. The effectiveness of the method depends critically on the availability of well performing summary statistics. Summary statistic selection relies heavily on domain knowledge and carefully engineered features, and can be a laborious time consuming process. Since the method is sensitive to data dimensionality, the process of selecting summary statistics must balance the need to include informative statistics and the dimensionality of the feature vector. This paper proposes to treat the problem of dynamically selecting an appropriate summary statistic from a given pool of candidate summary statistics as a multi-armed bandit problem. This allows approximate Bayesian computation rejection sampling to dynamically focus on a distribution over well performing summary statistics as opposed to a fixed set of statistics. The proposed method is unique in that it does not require any pre-processing and is scalable to a large number of candidate statistics. This enables efficient use of a large library of possible time series summary statistics without prior feature engineering. The proposed approach is compared to state-of-the-art methods for summary statistics selection using a challenging test problem from the systems biology literature.",2018-05-22,http://arxiv.org/abs/1805.08647v1,"Prashant Singh, Andreas Hellander",arxiv.org,"stat.ML, cs.LG"
Solitonic aspects of submanifolds in Kenmotsu statistical manifolds,"The differential geometry of Kenmotsu manifold is a valuable part of contact geometry with nice applications in other fields such as theoretical physics. In fact, its statistical counterpart, that is, Kenmotsu statistical manifold also has same importance as that of Kenmotsu manifold. Theoretical physicists have also been looking into the equation of Ricci soliton and Yamabe soliton in relation with Einstein manifolds, quasi-Einstein manifolds and string theory. In this research article, first we examine the statistical solitons and Yamabe soliton on Kenmotsu statistical manifolds with some related examples. Then we investigate some statistical curvature properties of Kenmotsu statistical manifolds. Also, we study the statistical solitons on submanifolds of Kenmotsu statistical manifold with concircular vector field. Furthermore, we discuss the behavior of almost quasi-Yamabe soliton on submanifolds of Kenmotsu statistical manifolds endowed with concircular vector field and concurrent vector filed. Finally, we furnish an example of $5$-dimensional Kenmotsu statistical manifolds admitting a statistical soliton and almost quasi-Yamabe soliton as well in the support of this study.",2019-05-30,http://arxiv.org/abs/1905.13569v5,"Mohd. Danish Siddiqi, Aliya Naaz Siddiqui",arxiv.org,"math.DG, 53C15, 53C25, 53C40"
Inclusion statistics and particle condensation in 2 dimensions,"We propose a new type of quantum statistics, which we call inclusion statistics, in which particles tend to coalesce more than ordinary bosons. Inclusion statistics is defined in analogy with exclusion statistics, in which statistical exclusion is stronger than in Fermi statistics, but now extrapolating beyond Bose statistics, resulting in statistical inclusion. A consequence of inclusion statistics is that the lowest space dimension in which particles can condense in the absence of potentials is $d=2$, unlike $d=3$ for the usual Bose-Einstein condensation. This reduction in the dimension happens for any inclusion stronger than bosons, and the critical temperature increases with stronger inclusion. Possible physical realizations of inclusion statistics involving attractive interactions between bosons may be experimentally achievable.",2023-03-15,http://arxiv.org/abs/2303.08835v1,"Stéphane Ouvry, Alexios P. Polychronakos",arxiv.org,"cond-mat.stat-mech, hep-th, math-ph, math.MP"
Statistical convergence in metric-like spaces,In this paper we introduce the notions of statistical convergence and statistical Cauchyness of sequences in a metric-like space. We study some basic properties of these notions,2024-07-01,http://arxiv.org/abs/2407.07117v1,"Prasanta Malik, Saikat Das",arxiv.org,math.GN
Applied Statistics in the Era of Artificial Intelligence: A Review and   Vision,"The advent of artificial intelligence (AI) technologies has significantly changed many domains, including applied statistics. This review and vision paper explores the evolving role of applied statistics in the AI era, drawing from our experiences in engineering statistics. We begin by outlining the fundamental concepts and historical developments in applied statistics and tracing the rise of AI technologies. Subsequently, we review traditional areas of applied statistics, using examples from engineering statistics to illustrate key points. We then explore emerging areas in applied statistics, driven by recent technological advancements, highlighting examples from our recent projects. The paper discusses the symbiotic relationship between AI and applied statistics, focusing on how statistical principles can be employed to study the properties of AI models and enhance AI systems. We also examine how AI can advance applied statistics in terms of modeling and analysis. In conclusion, we reflect on the future role of statisticians. Our paper aims to shed light on the transformative impact of AI on applied statistics and inspire further exploration in this dynamic field.",2024-12-13,http://arxiv.org/abs/2412.10331v1,"Jie Min, Xinyi Song, Simin Zheng, Caleb B. King, Xinwei Deng, Yili Hong",arxiv.org,"stat.AP, cs.SI"
"Exclusion Statistics: Low-Temperature Properties, Fluctuations, Duality,   Applications","We derive some physical properties of ideal assemblies of identical particles obeying generalized exclusion statistics. We discuss fluctuations, and in this connection point out a fundamental contrast to conventional quantum statistics. We demonstrate a duality relating the distribution of particles at statistics $g$ to the distribution of holes at statistics $1/g$. We suggest applications to Mott insulators.",1994-05-06,http://arxiv.org/abs/cond-mat/9405017v2,"Frank Wilczek, Chetan Nayak",arxiv.org,cond-mat
Exclusion Statistics in a trapped two-dimensional Bose gas,"We study the statistical mechanics of a two-dimensional gas with a repulsive delta function interaction, using a mean field approximation. By a direct counting of states we establish that this model obeys exclusion statistics and is equivalent to an ideal exclusion statistics gas.",2000-09-13,http://arxiv.org/abs/cond-mat/0009190v2,"T. H. Hansson, J. M. Leinaas, S. Viefers",arxiv.org,cond-mat.stat-mech
Generalized statistical mechanics and fully developed turbulence,"The statistical properties of fully developed hydrodynamic turbulence can be successfully described using methods from nonextensive statistical mechanics. The predicted probability densities and scaling exponents precisely coincide with what is measured in various turbulence experiments. As a dynamical basis for nonextensive behaviour we consider nonlinear Langevin equations with fluctuating friction forces, where Tsallis statistics can be rigorously proved.",2001-10-03,http://arxiv.org/abs/cond-mat/0110073v1,Christian Beck,arxiv.org,"cond-mat.stat-mech, physics.flu-dyn"
Generalized statistics in one dimension,"An exposition of the different definitions and approaches to quantum statistics is given, with emphasis in one-dimensional situations. Permutation statistics, scattering statistics and exclusion statistics are analyzed. The Calogero model, matrix model and spin chain models constitute specific realizations.",1999-02-23,http://arxiv.org/abs/hep-th/9902157v1,Alexios P. Polychronakos,arxiv.org,"hep-th, cond-mat, nlin.SI, quant-ph, solv-int"
Moment Inequalities for Symmetric Statistics,"In this paper, we prove analogues of Khintchine and Rosenthal's moment inequalities for symmetric statistics (U-statistics) of arbitrary order. An example that shows significance of each term in the analogues of Rosenthal's bounds for symmetric statistics is constructed as well.",2000-05-01,http://arxiv.org/abs/math/0005004v1,"R. Ibragimov, Sh. Sharakhmetov",arxiv.org,"math.PR, math.FA, Primary 60E15, 60F25, 60G50"
Teleportation into Quantum Statistics,"The paper is a tutorial introduction to quantum information theory, developing the basic model and emphasizing the role of statistics and probability.",2004-05-29,http://arxiv.org/abs/math/0405572v3,Richard D. Gill,arxiv.org,"math.ST, quant-ph, stat.TH, 62F12, 62P35"
New approaches to Bayesian consistency,"We use martingales to study Bayesian consistency. We derive sufficient conditions for both Hellinger and Kullback-Leibler consistency, which do not rely on the use of a sieve. Alternative sufficient conditions for Hellinger consistency are also found and demonstrated on examples.",2005-03-29,http://arxiv.org/abs/math/0503672v1,Stephen Walker,arxiv.org,"math.ST, stat.TH, 62G20 (Primary)"
"Discussion of ""Breakdown and groups"" by P. L. Davies and U. Gather",Discussion of ``Breakdown and groups'' by P. L. Davies and U. Gather [math.ST/0508497],2005-08-25,http://arxiv.org/abs/math/0508499v1,"Marc G. Genton, Andre Lucas",arxiv.org,"math.ST, stat.TH"
"Discussion of ""Breakdown and groups"" by P. L. Davies and U. Gather",Discussion of ``Breakdown and groups'' by P. L. Davies and U. Gather [math.ST/0508497],2005-08-25,http://arxiv.org/abs/math/0508500v1,Frank Hampel,arxiv.org,"math.ST, stat.TH"
"Discussion of ""Breakdown and groups"" by P. L. Davies and U. Gather",Discussion of ``Breakdown and groups'' by P. L. Davies and U. Gather [math.ST/0508497],2005-08-25,http://arxiv.org/abs/math/0508501v1,Xuming He,arxiv.org,"math.ST, stat.TH"
"Discussion of ""Breakdown and groups"" by P. L. Davies and U. Gather",Discussion of ``Breakdown and groups'' by P. L. Davies and U. Gather [math.ST/0508497],2005-08-25,http://arxiv.org/abs/math/0508502v1,Hannu Oja,arxiv.org,"math.ST, stat.TH"
"Discussion of ""Breakdown and groups"" by P. L. Davies and U. Gather",Discussion of ``Breakdown and groups'' by P. L. Davies and U. Gather [math.ST/0508497],2005-08-25,http://arxiv.org/abs/math/0508503v1,Peter J. Rousseeuw,arxiv.org,"math.ST, stat.TH"
"Discussion of ""Breakdown and groups"" by P. L. Davies and U. Gather",Discussion of ``Breakdown and groups'' by P. L. Davies and U. Gather [math.ST/0508497],2005-08-25,http://arxiv.org/abs/math/0508504v1,David E. Tyler,arxiv.org,"math.ST, stat.TH"
"Rejoinder to ""Breakdown and groups"" by P. L. Davies and U. Gather",Rejoinder to ``Breakdown and groups'' by P. L. Davies and U. Gather [math.ST/0508497],2005-08-25,http://arxiv.org/abs/math/0508505v1,"P. Laurie Davies, Ursula Gather",arxiv.org,"math.ST, stat.TH"
"Discussion of ""Analysis of variance--why it is more important than ever""   by A. Gelman",Discussion of ``Analysis of variance--why it is more important than ever'' by A. Gelman [math.ST/0504499],2005-08-26,http://arxiv.org/abs/math/0508526v1,Tue Tjur,arxiv.org,"math.ST, stat.TH"
"Discussion of ""Analysis of variance--why it is more important than ever""   by A. Gelman",Discussion of ``Analysis of variance--why it is more important than ever'' by A. Gelman [math.ST/0504499],2005-08-26,http://arxiv.org/abs/math/0508527v1,Peter McCullagh,arxiv.org,"math.ST, stat.TH"
"Discussion of ""Analysis of variance--why it is more important than ever""   by A. Gelman",Discussion of ``Analysis of variance--why it is more important than ever'' by A. Gelman [math.ST/0504499],2005-08-26,http://arxiv.org/abs/math/0508528v1,"Joop Hox, Herbert Hoijtink",arxiv.org,"math.ST, stat.TH"
"Discussion of ""Analysis of variance--why it is more important than ever""   by A. Gelman",Discussion of ``Analysis of variance--why it is more important than ever'' by A. Gelman [math.ST/0504499],2005-08-26,http://arxiv.org/abs/math/0508529v1,Alan M. Zaslavsky,arxiv.org,"math.ST, stat.TH"
"Rejoinder to ""Analysis of variance--why it is more important than ever""   by A. Gelman",Rejoinder to ``Analysis of variance--why it is more important than ever'' by A. Gelman [math.ST/0504499],2005-08-26,http://arxiv.org/abs/math/0508530v1,Andrew Gelman,arxiv.org,"math.ST, stat.TH"
"Discussion of ""EQUI-energy sampler"" by Kou, Zhou and Wong","Discussion of ``EQUI-energy sampler'' by Kou, Zhou and Wong [math.ST/0507080]",2006-11-08,http://arxiv.org/abs/math/0611219v1,"Ming-Hui Chen, Sungduk Kim",arxiv.org,"math.ST, stat.TH"
"Discussion of ""EQUI-energy sampler"" by Kou, Zhou and Wong","Discussion of ``EQUI-energy sampler'' by Kou, Zhou and Wong [math.ST/0507080]",2006-11-08,http://arxiv.org/abs/math/0611222v1,"Ying Nian Wu, Song-Chun Zhu",arxiv.org,"math.ST, stat.TH"
Comment: The Place of Death in the Quality of Life,Comment on The Place of Death in the Quality of Life [math.ST/0612783],2006-12-27,http://arxiv.org/abs/math/0612786v1,Paul R. Rosenbaum,arxiv.org,"math.ST, stat.TH"
"Comment: Complex Causal Questions Require Careful Model Formulation:   Discussion of Rubin on Experiments with ""Censoring"" Due to Death",Comment on Complex Causal Questions Require Careful Model Formulation: Discussion of Rubin on Experiments with ``Censoring'' Due to Death [math.ST/0612783],2006-12-27,http://arxiv.org/abs/math/0612788v1,Stephen E. Fienberg,arxiv.org,"math.ST, stat.TH"
"Rejoinder to Causal Inference Through Potential Outcomes and Principal   Stratification: Application to Studies with ""Censoring"" Due to Death",Rejoinder on Causal Inference Through Potential Outcomes and Principal Stratification: Application to Studies with ``Censoring'' Due to Death by D. B. Rubin [math.ST/0612783],2006-12-27,http://arxiv.org/abs/math/0612789v1,Donald B. Rubin,arxiv.org,"math.ST, stat.TH"
"Comment on ""Support Vector Machines with Applications""","Comment on ""Support Vector Machines with Applications"" [math.ST/0612817]",2006-12-28,http://arxiv.org/abs/math/0612821v1,"Peter L. Bartlett, Michael I. Jordan, Jon D. McAuliffe",arxiv.org,"math.ST, stat.TH"
"Rejoinder to ""Support Vector Machines with Applications""",Rejoinder to ``Support Vector Machines with Applications'' [math.ST/0612817],2006-12-28,http://arxiv.org/abs/math/0612825v1,"Javier M. Moguerza, Alberto Muñoz",arxiv.org,"math.ST, stat.TH"
Isaac Newton as a Probabilist,"In 1693, Isaac Newton answered a query from Samuel Pepys about a problem involving dice. Newton's analysis is discussed and attention is drawn to an error he made.",2007-01-03,http://arxiv.org/abs/math/0701089v1,Stephen M. Stigler,arxiv.org,"math.ST, stat.TH"
On the small-scale statistics of Lagrangian turbulence,We provide evidence that the small-scale statistics of the acceleration of a test particle in high-Reynolds number Lagrangian turbulence is correctly described by Tsallis statistics with entropic index q=3/2. We present theoretical arguments why Tsallis statistics can naturally arise in Lagrangian turbulence and why at the smallest scales q=3/2 is relevant. A generalized Heisenberg-Yaglom formula is derived from the nonextensive model.,2001-05-18,http://arxiv.org/abs/physics/0105058v1,Christian Beck,arxiv.org,"physics.flu-dyn, cond-mat.stat-mech"
On the existence of statistics intermediate between those of Fermi-Dirac   and Bose-Einstein,Once again the possibility of the existence of particle statistics intermediate between those of Fermi-Dirac and Bose-Einstein surfaces. Here attention is drawn to the fact that some fifteen years ago it was shown that such so-called 'intermediate' statistics correspond to no physical process and the stationary probability distributions of intermediate statistics are not compatible with any mechanism which allows a variation between Fermi-Dirac and Bose-Einstein statistics.,2004-07-15,http://arxiv.org/abs/physics/0407081v1,J. Dunning-Davies,arxiv.org,physics.gen-ph
Statistical variances in traffic data,We perform statistical analysis of the single-vehicle data measured on the Dutch freeway A9 and discussed in Ref. [2]. Using tools originating from the Random Matrix Theory we show that the significant changes in the statistics of the traffic data can be explained applying equilibrium statistical physics of interacting particles.,2006-11-06,http://arxiv.org/abs/physics/0611049v2,"Milan Krbalek, Petr Seba",arxiv.org,physics.data-an
"Discussion of ""2004 IMS Medallion Lecture: Local Rademacher complexities   and oracle inequalities in risk minimization"" by V. Koltchinskii","Discussion of ""2004 IMS Medallion Lecture: Local Rademacher complexities and oracle inequalities in risk minimization"" by V. Koltchinskii [arXiv:0708.0083]",2007-08-01,http://arxiv.org/abs/0708.0089v1,"Peter L. Bartlett, Shahar Mendelson",arxiv.org,"q-fin.RM, math.ST, stat.TH"
